,author,comment,line,true
1851,Gendut Selamanya,What? Gak sekalian Aja di hukum 5thn aja gitu.,Gendut Selamanya: What? Gak sekalian Aja di hukum 5thn aja gitu.,0
1852,Bisa Hamil,"Cantik rumah!! Seng ngangir mereka.. Janganlah berintegritas....""'mngsih dng menjegar kejelekanlah bpk prabowo sampai kapan itu...smoga aj yg disampkn nama ya allah...","Bisa Hamil: Cantik rumah!! Seng ngangir mereka.. Janganlah berintegritas....""'mngsih dng menjegar kejelekanlah bpk prabowo sampai kapan itu...smoga aj yg disampkn nama ya allah...",0
1853,ANAK MEDAN 07,Harus nya tinggal dikoco nya dagelan,ANAK MEDAN 07: Harus nya tinggal dikoco nya dagelan,0
1854,Jeriko Alexander daerah rata2 tampan nyaa kok bisa di arak ngelunas puluhan tahun di era Jokowi itu KLM di NKRI ini. Bener kata Mario Teguh ini. ada sombongg ini,eriko Alexander daerah rata2 tampan nyaa kok bisa di arak ngelunas puluhan tahun di era Jokowi itu KLM di NKRI ini. Bener kata Mario Teguh ini. ada sombongg ini ,Jeriko Alexander daerah rata2 tampan nyaa kok bisa di arak ngelunas puluhan tahun di era Jokowi itu KLM di NKRI ini. Bener kata Mario Teguh ini. ada sombongg ini ,0
1855,Aji Pratama,kemana pemerintah yg katanya adil merakyat??????,Aji Pratama: kemana pemerintah yg katanya adil merakyat??????,1
1856,Soffian Alfahrizha,tolong di selidiki pak buaya ada teror buaya nih di jakarta.  siapa tau org iseng naroin buaya di kali nanti kalo tim oren membersihkan sampah bisa bahaya pak kasian pak nih ada oknum nih pasti pak..,Soffian Alfahrizha: tolong di selidiki pak buaya ada teror buaya nih di jakarta.  siapa tau org iseng naroin buaya di kali nanti kalo tim oren membersihkan sampah bisa bahaya pak kasian pak nih ada oknum nih pasti pak..,1
1857,Irwan Supriyadi,Salut buat Pangimah ini kebanyakan otaknya orang mafia utk menyusun agttiknya,Irwan Supriyadi: Salut buat Pangimah ini kebanyakan otaknya orang mafia utk menyusun agttiknya,0
1858,Ginger Todk Nyompa,saya tunggu tambahan pak ahok...merinding sama pk jokowi... hrsn dreswono cool kentilan penjara ngeselis sedunia.nyawa di tukang buizer gila gan ,Ginger Todk Nyompa: saya tunggu tambahan pak ahok...merinding sama pk jokowi... hrsn dreswono cool kentilan penjara ngeselis sedunia.nyawa di tukang buizer gila gan ,0
1859,Doyan Makan,Ya semoga kedepanya pembangunan tidak hanya di daerah papua saja. . Namun seluruh wilayah indonesia. Terutama daerah2 terpencil... JAYA SELALU INDONESIA!!!!!,Doyan Makan: Ya semoga kedepanya pembangunan tidak hanya di daerah papua saja. . Namun seluruh wilayah indonesia. Terutama daerah2 terpencil... JAYA SELALU INDONESIA!!!!!,1
1860,ahmad muzaki,Permainan catur politik yang cantik untuk memecah suara sebelah............,ahmad muzaki: Permainan catur politik yang cantik untuk memecah suara sebelah............,1
1861,Iswanto Rafi,"sampah teroris delay tanpa menangkap teroris tembak di tempat agar tercipta susana aman.kmi mendukung mulai stasiun tv,. ","Iswanto Rafi: sampah teroris delay tanpa menangkap teroris tembak di tempat agar tercipta susana aman.kmi mendukung mulai stasiun tv,. ",0
1862,yoyo Pranata,pernyataannya melecehkan bangsa indonesia,yoyo Pranata: pernyataannya melecehkan bangsa indonesia,1
1863,Adi Adie,"Smoga pola pikir g niat berkuasa lagi,kecil no 2 d jakarta udah rubah...itu yg bkin kegiatan NKRI..bawa ngaco ngomong apik yo nan prettt","Adi Adie: Smoga pola pikir g niat berkuasa lagi,kecil no 2 d jakarta udah rubah...itu yg bkin kegiatan NKRI..bawa ngaco ngomong apik yo nan prettt",0
1864,Revin Ahfara,"di pelinteng bae peline ben kapok,nek ora di dor bae go perhatian terorisme","Revin Ahfara: di pelinteng bae peline ben kapok,nek ora di dor bae go perhatian terorisme",1
1865,Alvin Saiful Arifin,Saya muslim tapi saya yakin mama kmu meninggal dalam ber ibadah dan tuhan akan memberi tempat di syurga sesuai dengan janji allah.amin,Alvin Saiful Arifin: Saya muslim tapi saya yakin mama kmu meninggal dalam ber ibadah dan tuhan akan memberi tempat di syurga sesuai dengan janji allah.amin,1
1866,Heriyanto Yanto,gubernurnya malah ngak pernah nongol,Heriyanto Yanto: gubernurnya malah ngak pernah nongol,1
1867,Tolah Maringka,"kenapa harus pake karung?? kebanyakan orang desa yg babt.kampusku selalu kriminal sembili nelayan jadi  pemimpin  pak jokowi  priode lg jd pemimpin . KLO  se  ever presiden kyak gak ada duit, ga ada kerja ajah... udah kena tatang kekuasaan..... tunduk juga","Tolah Maringka: kenapa harus pake karung?? kebanyakan orang desa yg babt.kampusku selalu kriminal sembili nelayan jadi  pemimpin  pak jokowi  priode lg jd pemimpin . KLO  se  ever presiden kyak gak ada duit, ga ada kerja ajah... udah kena tatang kekuasaan..... tunduk juga",0
1868,Sandy Salsabilla,abis sama anaknya.   sekarang merasakan kemadian sudah 2 tahun bahwa supaya transportasi masal d pancapil sblm thn 2015 mereka tak pantas sekali masukan penjahatnya. ,Sandy Salsabilla: abis sama anaknya.   sekarang merasakan kemadian sudah 2 tahun bahwa supaya transportasi masal d pancapil sblm thn 2015 mereka tak pantas sekali masukan penjahatnya. ,0
1869,Ratna Khnang,"Terharu,  nanti sya sukses mending pak Jokowi di makan riba suharto. ","Ratna Khnang: Terharu,  nanti sya sukses mending pak Jokowi di makan riba suharto. ",0
1870,Didy Putrabengkulu,Guru matematika w waktu SMA kya ny kalah sm ilham,Didy Putrabengkulu: Guru matematika w waktu SMA kya ny kalah sm ilham,1
1871,vicky vicky,and just dilanggar orang kampung ngakak X,vicky vicky: and just dilanggar orang kampung ngakak X,0
1872,Garuda sakti kostrad,semoga jawa barat tidak bertambah lagi berhala dimana2....selamat pa Ridhwan kamil,Garuda sakti kostrad: semoga jawa barat tidak bertambah lagi berhala dimana2....selamat pa Ridhwan kamil,1
1873,Gerry Evansyah,Salah sistem. supaya lebih ni donk.tapi gk perlu di padang karna di kutuk..maka yg tulus ikhlas dan tegap tambah maju di beri ketabahan..,Gerry Evansyah: Salah sistem. supaya lebih ni donk.tapi gk perlu di padang karna di kutuk..maka yg tulus ikhlas dan tegap tambah maju di beri ketabahan..,0
1874,zee yuu,"org"" yg bner"" memahami agama...salut semoga mamh tuan d tempat kan yg layak ...","zee yuu: org"" yg bner"" memahami agama...salut semoga mamh tuan d tempat kan yg layak ...",1
1875,anthow prabowo,"Klau pun terjadi padaku, semangat pak dedi tidak terima kasih","anthow prabowo: Klau pun terjadi padaku, semangat pak dedi tidak terima kasih",0
1876,Paijo Andi Mustakim,aq asli blitar.. isin lek enek pejabat knek kasus kok msti di tu2p i.. heran,Paijo Andi Mustakim: aq asli blitar.. isin lek enek pejabat knek kasus kok msti di tu2p i.. heran,1
1877,khafid Putra,Bisa buat bantuan bicara bagi tunawicara kembangkan lg....,khafid Putra: Bisa buat bantuan bicara bagi tunawicara kembangkan lg....,1
1878,Merry Pamungkas,"Bukti inti agama nya jugak ah, kalo kata kucing langka tak percaya kalau bisa nangis atau kan? Hukum pancung,, jadi terganti smpk nangissss","Merry Pamungkas: Bukti inti agama nya jugak ah, kalo kata kucing langka tak percaya kalau bisa nangis atau kan? Hukum pancung,, jadi terganti smpk nangissss",0
1879,Oktavina Fadillah,"MasyaAllah, semoga bapak selalu mendapat keberkahan.... Aamiin YRA","Oktavina Fadillah: MasyaAllah, semoga bapak selalu mendapat keberkahan.... Aamiin YRA",1
1880,Nana Mulyana,Hadir di sub 2.114 + like + menit + tanda lonceng,Nana Mulyana: Hadir di sub 2.114 + like + menit + tanda lonceng,1
1881,Haryanto Asranto,Mas ganjar... semoga selalu diberikan kesehatan,Haryanto Asranto: Mas ganjar... semoga selalu diberikan kesehatan,0
1882,Neti Suzana,"berbesar hati lah kalian masih bisa berbagi pengalamanmu dan berdiri dan yang terbaik untuk jakarta, trus bersama kami juga ..","Neti Suzana: berbesar hati lah kalian masih bisa berbagi pengalamanmu dan berdiri dan yang terbaik untuk jakarta, trus bersama kami juga ..",0
1883,Ismail Gayim,"satu kata dari saya,bapak memang ""Hebat""","Ismail Gayim: satu kata dari saya,bapak memang ""Hebat""",1
1884,Yuliana Ida,"Ternyata... Bang Kamu Singgo Ruo Bu Ae G. Sana, China China ","Yuliana Ida: Ternyata... Bang Kamu Singgo Ruo Bu Ae G. Sana, China China ",0
1885,bunda rachel,"PSI,,,,,,TETAP SEMANGAT, SUKSED SLALU TO PSI DAN TEAM,N  GOD BLESS  ALL","bunda rachel: PSI,,,,,,TETAP SEMANGAT, SUKSED SLALU TO PSI DAN TEAM,N  GOD BLESS  ALL",1
1886,Tomo Tidar,Tugas buat saya hanya ber busangan dan kepala Rili nah: nah loh ada terimakasih.,Tomo Tidar: Tugas buat saya hanya ber busangan dan kepala Rili nah: nah loh ada terimakasih.,0
1887,Abdika mom,"Meminta2 atau mengemis di perbolehkan namun harus ada unsur yg tepat (maaf cacat,kekurangan makan) namun bila unsur itu sdh tdk di miliki...alangkah baiknya bekerja,jgn jadikan mengemis itu sebagai profesi. Allah mengajarkan kita untuk selalu berusaha,ikhtiar dan berdoa. Apakah tidak malu atas apa yg kita miliki dan Allah berikan...bila hanya menadahkan tangan meminta,sdngkan kita sdh layak memberi.","Abdika mom: Meminta2 atau mengemis di perbolehkan namun harus ada unsur yg tepat (maaf cacat,kekurangan makan) namun bila unsur itu sdh tdk di miliki...alangkah baiknya bekerja,jgn jadikan mengemis itu sebagai profesi. Allah mengajarkan kita untuk selalu berusaha,ikhtiar dan berdoa. Apakah tidak malu atas apa yg kita miliki dan Allah berikan...bila hanya menadahkan tangan meminta,sdngkan kita sdh layak memberi.",1
1888,Sutrino Sutomo,Puji Tuhan berbagai rongsokan  tapi rakyat   menteri  tmpa berjilid 2 T auuuut di sel tahanan ada kelompok yg munafik nanti akan membawa kalian.,Sutrino Sutomo: Puji Tuhan berbagai rongsokan  tapi rakyat   menteri  tmpa berjilid 2 T auuuut di sel tahanan ada kelompok yg munafik nanti akan membawa kalian.,0
1889,Gomgom Simangunsong,Ngomong bahasa indonesia aja susah.,Gomgom Simangunsong: Ngomong bahasa indonesia aja susah.,1
1890,Lilis Lia,"Siapa suruh jujur dan adil bgt sukses jauh melebihi bapak dan anak2 bapak yg bapak akal di akhirat nanti bisa berbuat kasih utk semua musibah dan nyaman  dibalas  pa sby,, setelah selesai interogasi, pada ada","Lilis Lia: Siapa suruh jujur dan adil bgt sukses jauh melebihi bapak dan anak2 bapak yg bapak akal di akhirat nanti bisa berbuat kasih utk semua musibah dan nyaman  dibalas  pa sby,, setelah selesai interogasi, pada ada",0
1891,haritsa budiman,Jangan salahkan Ocsavyadub (anak yusuf),haritsa budiman: Jangan salahkan Ocsavyadub (anak yusuf),0
1892,TITIN TASRI',Terima kasih bgtu peristiwa ibu. WANGGAP MOBIL. SANGAT LANJUTKAN ISU.,TITIN TASRI': Terima kasih bgtu peristiwa ibu. WANGGAP MOBIL. SANGAT LANJUTKAN ISU.,0
1893,Dewi Dewi,"Haha jes kala jengking itu gigit loh,bohong sekali kamu.","Dewi Dewi: Haha jes kala jengking itu gigit loh,bohong sekali kamu.",1
1894,Toro Irfan,Calon presiden apa calon boneka politik neh...,Toro Irfan: Calon presiden apa calon boneka politik neh...,1
1895,Pio 400cc,kang dedi selalu dihukum semua perampokan,Pio 400cc: kang dedi selalu dihukum semua perampokan,0
1896,Ridho Mustaqim,Yg msih ada org yg suka pelatih nya mau di habisin pak semuga para jenderal terlibat aneh dan gak penting tapi gw komplit kamu ,Ridho Mustaqim: Yg msih ada org yg suka pelatih nya mau di habisin pak semuga para jenderal terlibat aneh dan gak penting tapi gw komplit kamu ,0
1897,Ans Sj,Sombong nya buat kompas.. harus tenaga saya lihat.,Ans Sj: Sombong nya buat kompas.. harus tenaga saya lihat.,0
1898,Taufiq Taufiq9900,"Hanya cukup tau aja la ya.. Masaa !!! kesimpulan masing harus di tulis di kolom komentar, stelah nonton ini.. iya,, emang suka2 kalian .. lanjutkanlaaah Klo kalian smua suka ,,, klo bisa harus sampai hancurrrrr,, jgan sampai mau kalah dengan pendapat2 yang lainya ya hahahah.. tapi iyaa..semoga masalah2 untuk kalian , yang ada masalh sdah beresss semua.. aminn","Taufiq Taufiq9900: Hanya cukup tau aja la ya.. Masaa !!! kesimpulan masing harus di tulis di kolom komentar, stelah nonton ini.. iya,, emang suka2 kalian .. lanjutkanlaaah Klo kalian smua suka ,,, klo bisa harus sampai hancurrrrr,, jgan sampai mau kalah dengan pendapat2 yang lainya ya hahahah.. tapi iyaa..semoga masalah2 untuk kalian , yang ada masalh sdah beresss semua.. aminn",1
1899,Saputra Video,ko nyolot ya malah mkn banykan sich...coba ala aryo nangis geh liat kalah nyesal,Saputra Video: ko nyolot ya malah mkn banykan sich...coba ala aryo nangis geh liat kalah nyesal,0
1900,Rajman 87,Mirip Zach King Master Editor Sulap..,Rajman 87: Mirip Zach King Master Editor Sulap..,1
1901,Insights 4F wais,Aiman ini jalur mulut dijadikan tubuhnya .mungkin kalo kurang jujur to the rif shopo,Insights 4F wais: Aiman ini jalur mulut dijadikan tubuhnya .mungkin kalo kurang jujur to the rif shopo,0
1902,warjo tv,hukum mati aja..!! org seperti ini yg berusaha dan berkah dunia akhirat ya pak. bravo tempat dulu dipimpin oleh seorang ALINIA.,warjo tv: hukum mati aja..!! org seperti ini yg berusaha dan berkah dunia akhirat ya pak. bravo tempat dulu dipimpin oleh seorang ALINIA.,0
1903,kavlog production,Dasar klo udah kaya jdi arogan. Itu klo gua sembelih gitu gmn ? Org kok arogan sok kuat,kavlog production: Dasar klo udah kaya jdi arogan. Itu klo gua sembelih gitu gmn ? Org kok arogan sok kuat,1
1904,Kutu Kt,"dan tidak lagi baca tgb cara membecak tpi masyarakat sakit dan ada lain moraldy (Alfensi) dan ingat ini dalam bahasa fasilitas Tuhan, keluarga yg ditinggalkan diberi kekuatan utk berbagi, kecuali yg terbaik apa itu ISIS tu gunakan drastis.. NKRI padahal korban aja belagu. Gw lipat agar pakai artai cebong aja tapi gitu jugak duluu.. Tdk punya otak bisa ditanyakn konyol itu anggota perang terjadi di negara Turky, terus sukses pak!","Kutu Kt: dan tidak lagi baca tgb cara membecak tpi masyarakat sakit dan ada lain moraldy (Alfensi) dan ingat ini dalam bahasa fasilitas Tuhan, keluarga yg ditinggalkan diberi kekuatan utk berbagi, kecuali yg terbaik apa itu ISIS tu gunakan drastis.. NKRI padahal korban aja belagu. Gw lipat agar pakai artai cebong aja tapi gitu jugak duluu.. Tdk punya otak bisa ditanyakn konyol itu anggota perang terjadi di negara Turky, terus sukses pak!",0
1905,Acacia Z,Hancurrkan isis...lawan trs ayo tentara philipin...semoga selamat...,Acacia Z: Hancurrkan isis...lawan trs ayo tentara philipin...semoga selamat...,1
1906,imam java,Tambah lagi amin rais jadi presiden apa sikat kawat? Hehehe uji  no 1 dan 4,imam java: Tambah lagi amin rais jadi presiden apa sikat kawat? Hehehe uji  no 1 dan 4,0
1907,Tukiyati Alia Sari,yang kuat ya mba...ngerti kena athu,Tukiyati Alia Sari: yang kuat ya mba...ngerti kena athu,0
1908,AL qussairi,mantap genji mon tpi kalau g diperkosa dibunuh korban penuh dgn cara jalan kelakuan telak dan hilang ruangan.. cara berfikir.. hahaha...,AL qussairi: mantap genji mon tpi kalau g diperkosa dibunuh korban penuh dgn cara jalan kelakuan telak dan hilang ruangan.. cara berfikir.. hahaha...,0
1909,D Railfans,Kayak nya pas juga sih buat sembunyi atau untuk memata-matai seseorang,D Railfans: Kayak nya pas juga sih buat sembunyi atau untuk memata-matai seseorang,1
1910,Natalia Selalu,Pak bacak anaknya jadi tersangka,Natalia Selalu: Pak bacak anaknya jadi tersangka,0
1911,Piruchi Nugraha,mampus mati aja kaga ada kayak jalan trus serahkan tak ada takut saat perang. Semoga sekarang tak beramal & Nya 1 dan di jalan setiap org yg pro ada pas sampai rendah hati jangan menahan pihak kepolisian.,Piruchi Nugraha: mampus mati aja kaga ada kayak jalan trus serahkan tak ada takut saat perang. Semoga sekarang tak beramal & Nya 1 dan di jalan setiap org yg pro ada pas sampai rendah hati jangan menahan pihak kepolisian.,0
1912,Juanda Closy,Pemikiran anggap aja buat rakyat  tpi otak kog  kuat .msh indonesia yg bxk skrng ,Juanda Closy: Pemikiran anggap aja buat rakyat  tpi otak kog  kuat .msh indonesia yg bxk skrng ,0
1913,oji ojo,nyari sensasi biar partai di kenal masyarakat,oji ojo: nyari sensasi biar partai di kenal masyarakat,1
1914,winadi sukmo,Mantaap..koyo ngene kok mau ganti presiden..,winadi sukmo: Mantaap..koyo ngene kok mau ganti presiden..,1
1915,tomasa desb,Di opensa diberi ampun pak moeldoko,tomasa desb: Di opensa diberi ampun pak moeldoko,0
1916,Sakje Iskandar,udah tau tanah n kaya tapi uang dikasih hidup loe aja g ??,Sakje Iskandar: udah tau tanah n kaya tapi uang dikasih hidup loe aja g ??,0
1917,romeo uno,Ngapain kesana to mbak mbak klo mau belajar agama di indonesia gak kurang pendidikan agama yg lebih intelektual,romeo uno: Ngapain kesana to mbak mbak klo mau belajar agama di indonesia gak kurang pendidikan agama yg lebih intelektual,1
1918,Yaynan Daniel Rafian,"Menginspirasi... w lonte jakarta..ngomong aja g lancar,gmn2 mkanya kotor dki jarak 5 ribu,,lebih banyak om weeek iwak gak bermutunya","Yaynan Daniel Rafian: Menginspirasi... w lonte jakarta..ngomong aja g lancar,gmn2 mkanya kotor dki jarak 5 ribu,,lebih banyak om weeek iwak gak bermutunya",0
1919,Sarwati Indah,Orang madura sangat pintar menggunakan celurit untuk membacok,Sarwati Indah: Orang madura sangat pintar menggunakan celurit untuk membacok,1
1920,Annisa Retswana,ibunya sendiri yg bilang. kiswinar bukan anak pak mt.,Annisa Retswana: ibunya sendiri yg bilang. kiswinar bukan anak pak mt.,1
1921,Praditya Vanessa,"Orang jelas2,,,, taksi teroris :v","Praditya Vanessa: Orang jelas2,,,, taksi teroris :v",0
1922,Laila Cahaya,"Sampah aza,kirain lagu barat.pihak terkait paslonnya ini beneran ","Laila Cahaya: Sampah aza,kirain lagu barat.pihak terkait paslonnya ini beneran ",0
1923,Eka Aie,Masyaallah mas irfan g mungkin tdk di tngkat dst.. Ga heran warga nya menutupi persoalan ini. ibu limpahkan rasa aman. Keluargaku tak dapat menceng-geng kedua udah masuk rumah berita y di media2  plok plo ya maju dan minta maftansnding,Eka Aie: Masyaallah mas irfan g mungkin tdk di tngkat dst.. Ga heran warga nya menutupi persoalan ini. ibu limpahkan rasa aman. Keluargaku tak dapat menceng-geng kedua udah masuk rumah berita y di media2  plok plo ya maju dan minta maftansnding,0
1924,Mayang Cantik,Dalam hidup jesica tak pernah lepas dari kebohongan.,Mayang Cantik: Dalam hidup jesica tak pernah lepas dari kebohongan.,1
1925,Abang Fikky,orang tua gemblung bisa menangis teristasi dari programnya. Tapi inget Sonyar Otto gak warganya... Makan tuh trus w pidato ?,Abang Fikky: orang tua gemblung bisa menangis teristasi dari programnya. Tapi inget Sonyar Otto gak warganya... Makan tuh trus w pidato ?,0
1926,Rangga Beauty,Wah3 kasian wowo akhirnya plonga plongo,Rangga Beauty: Wah3 kasian wowo akhirnya plonga plongo,1
1927,azkar rox,dewan direksi malah buzzer politik,azkar rox: dewan direksi malah buzzer politik,1
1928,Shah Rizky Kurniawan,bapaknya suruh aja dijelekkin orang..fitnah itu demi kelangkangan.moga berkah ya pak jd nya lebay...ini masalah harga2.....,Shah Rizky Kurniawan: bapaknya suruh aja dijelekkin orang..fitnah itu demi kelangkangan.moga berkah ya pak jd nya lebay...ini masalah harga2.....,0
